target_object_id,target_name,target_file,target_specificity,best_candidate_repository,best_candidate_commit_sha,best_candidate_expression,equivalence_class,exact_match_type,explicit_map,notes
OPENAI-35398,copyPressureReal_transport,NavierStokes/ScaledTangentTransport.lean,STANDARD_SPECIALIZATION,UNKNOWN,UNKNOWN,smooth forcing cancellation and pressure-tail cancellation machinery,PRIOR_STRUCTURAL_PRECURSOR,N/A,,seeded_from_forensic_first_occurrence;token_overlap=2
OPENAI-35399,copyPressure_transport,NavierStokes/ScaledTangentTransport.lean,STANDARD_SPECIALIZATION,UNKNOWN,UNKNOWN,smooth forcing cancellation and pressure-tail cancellation machinery,PRIOR_STRUCTURAL_PRECURSOR,N/A,,seeded_from_forensic_first_occurrence;token_overlap=2
OPENAI-35400,transported_periodization_finite,NavierStokes/ScaledTangentTransport.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35401,periodizedCopies_transport_of_active,NavierStokes/ScaledTangentTransport.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35402,realData_transport,NavierStokes/ScaledTangentTransport.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35403,imagData_transport,NavierStokes/ScaledTangentTransport.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35404,copyVelocity_transport,NavierStokes/ScaledTangentTransport.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35405,complexCopyVelocity_transport,NavierStokes/ScaledTangentTransport.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35406,complexCopyPressure_transport,NavierStokes/ScaledTangentTransport.lean,STANDARD_SPECIALIZATION,UNKNOWN,UNKNOWN,smooth forcing cancellation and pressure-tail cancellation machinery,PRIOR_STRUCTURAL_PRECURSOR,N/A,,seeded_from_forensic_first_occurrence;token_overlap=2
OPENAI-35407,commonVelocity_transport,NavierStokes/ScaledTangentTransport.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35408,commonPressure_transport,NavierStokes/ScaledTangentTransport.lean,DISTINCTIVE_COMBINATION,UNKNOWN,UNKNOWN,smooth forcing cancellation and pressure-tail cancellation machinery,PRIOR_STRUCTURAL_PRECURSOR,N/A,,seeded_from_forensic_first_occurrence;token_overlap=2
OPENAI-35409,commonVelocity_zeroEntry,NavierStokes/ScaledTangentTransport.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35410,commonPressure_zeroEntry,NavierStokes/ScaledTangentTransport.lean,DISTINCTIVE_COMBINATION,UNKNOWN,UNKNOWN,smooth forcing cancellation and pressure-tail cancellation machinery,PRIOR_STRUCTURAL_PRECURSOR,N/A,,seeded_from_forensic_first_occurrence;token_overlap=2
OPENAI-35411,coreVelocity,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35412,axialLength,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35413,core_radial_reynolds,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35414,core_axial_reynolds,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35415,normalized_viscosity,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35416,sqrt_viscosity,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35417,wave_amplitude_power,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35418,wave_length_power,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35419,wave_power_cancellation,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35420,carrierFrequency,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35421,carrier_frequency_sqrt_bounds,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35422,carrier_frequency_pos,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35423,carrier_viscosity_bounds,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35424,one_add_sqrt_sq_le_four,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35425,order_one_viscosity,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35426,reciprocal_frequency_bounds,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35427,waveLength,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35428,waveVelocity,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35429,wave_reynolds_bounds,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35430,wave_reynolds_zero_envelope,NavierStokes/Scaling.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35431,clockWeight,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35432,axisPressure,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35433,clockWeight_contDiff,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35434,shapeExponent_contDiff,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35435,shapeExponent_before,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35436,shapeExponent_after,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35437,clockWeight_ideal,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35438,shape_eq_exp,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35439,angular_factorization,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35440,angular_square_factorization,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35441,clockWeight_integrable_left,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35442,clockWeight_integrable_right,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35443,clockWeight_integrable,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35444,admissible,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35445,axisPressure_eq,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35446,shapeExponent_ideal,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35447,angular_square_integrable,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35448,axisPressure_contDiff,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35449,axisPressure_lower_bound,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35450,positive_exponent_mass,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35451,axisPressure_hasDerivAt,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35452,axisPressure_deriv_pos,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35453,axisPressure_deriv_neg,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35454,axisPressure_neg,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35455,complexAxisPressure,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35456,natural_axis_pressureData,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35457,natural_profileFamily,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35458,exists_natural_profiles,NavierStokes/SchedulePressure.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35459,exists_scheduled_core_below,NavierStokes/ScheduledProfileChoice.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35460,exists_scheduled_profile_below,NavierStokes/ScheduledProfileChoice.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35461,heightCap,NavierStokes/ScheduledProfileChoice.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35462,heightCap_bounds,NavierStokes/ScheduledProfileChoice.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35463,exists_scheduled_family_below,NavierStokes/ScheduledProfileChoice.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35464,bump,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35465,cutoff,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35466,cutoff_compact,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35467,cutoff_one,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35468,bumpSchwartz,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35469,derivativeBound_nonneg,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35470,approximate,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35471,approximate_apply,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35472,approximate_compact,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35473,cutoff_sub_one_derivative_bound,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35474,approximate_sub_apply,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35475,approximationBound,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35476,approximationBound_nonneg,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35477,approximation_derivative_bound,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35478,approximation_derivative_zero,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35479,approximation_seminorm_le,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35480,approximate_tendsto,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35481,tempered_eq_of_compact_tests,NavierStokes/SchwartzCompactApproximation.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35482,logShape,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35483,exp_logShape,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35484,logProfile,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35485,angular,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35486,blend_contDiff,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35487,logProfile_contDiff,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35488,amplitude_contDiff,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35489,angular_contDiff,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35490,axial_contDiff,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35491,angular_pos,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35492,log_angular,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35493,angular_eq_inv_mul,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35494,angular_before,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35495,angular_after,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35496,angular_initial,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35497,angular_jets_before,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35498,angular_jets_after,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35499,sigma_deriv_zero_left,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35500,sigma_deriv_zero_right,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35501,sigma_deriv_bounded,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35502,logarithmicSlope,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35503,logarithmicSlope_eq,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35504,logarithmicSlope_eq_actual,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35505,logarithmicSlope_bounds,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35506,exists_duration,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35507,blend_abs_le,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35508,amplitude_le,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35509,blend_iteratedDeriv,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35510,convex_abs_le,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35511,blend_jet_bound,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35512,amplitude_jet_bound,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35513,angular_iteratedDeriv,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35514,angular_jet_bound,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35515,resetRadius,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35516,resetClock,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35517,idealAngular_contDiff,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35518,separation_pos,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35519,resetRadius_mul_separation,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35520,separation_tendsto,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35521,separation_eventually_before,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35522,restore,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35523,restore_before,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35524,restore_after,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35525,restore_sub,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35526,restore_error_le,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35527,restore_error_jet,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35528,restore_error_jet_le,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35529,radialSwitch,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35530,radialSwitch_eq,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35531,radialSwitch_contDiff,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35532,shapeField,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35533,shapeField_contDiff,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35534,shapeField_before,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35535,shapeField_eq_profile,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35536,shapeField_jet_bound,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35537,integral_iteratedDeriv,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
OPENAI-35538,integral_jet_bound,NavierStokes/ShapeTransition.lean,STANDARD_SPECIALIZATION,,,,NO_VERIFIED_PRIOR_MATCH,N/A,,no candidate mapped in accessible corpus
